Date,Country,Export,Category
2019 Oct,Luxembourg(Thousand Dollars),4511,Import
2019 Oct,Lithuania(Thousand Dollars),7517,Import
2019 Oct,Liechtenstein(Thousand Dollars),2851,Import
2019 Oct,Lebanon(Thousand Dollars),114,Import
2019 Oct,Latvia(Thousand Dollars),2518,Import
2019 Oct,Laos People's Democratic Republic(Thousand Dollars),747,Import
2019 Oct,Kuwait(Thousand Dollars),362976,Import
2019 Oct,Kiribati(Thousand Dollars),0,Import
2019 Oct,Jordan(Thousand Dollars),2231,Import
2019 Oct,Japan(Thousand Dollars),2377473,Import
2019 Oct,Jamaica(Thousand Dollars),116,Import
2019 Oct,Italy(Thousand Dollars),499738,Import
2019 Oct,Israel(Thousand Dollars),57422,Import
2019 Oct,Ireland(Thousand Dollars),91189,Import
2019 Oct,Iran (Islamic Republic Of)(Thousand Dollars),238,Import
2019 Oct,Indonesia(Thousand Dollars),1836541,Import
2019 Oct,India(Thousand Dollars),802475,Import
2019 Oct,Hungary(Thousand Dollars),31459,Import
2019 Oct,Hong Kong(Thousand Dollars),350679,Import
2019 Oct,Honduras(Thousand Dollars),235,Import
2019 Oct,Guatemala(Thousand Dollars),2279,Import
2019 Oct,Guam(Thousand Dollars),55,Import
2019 Oct,Grenada(Thousand Dollars),0,Import
2019 Oct,Greece(Thousand Dollars),9397,Import
2019 Oct,"Germany, Federal Republic Of(Thousand Dollars)",1090588,Import
2019 Oct,"Germany, Democratic Republic Of(Thousand Dollars)",0,Import
2019 Oct,French Southern Territories(Thousand Dollars),0,Import
2019 Oct,French Polynesia(Thousand Dollars),46,Import
2019 Oct,French Guiana(Thousand Dollars),2,Import
2019 Oct,France(Thousand Dollars),1539927,Import
2019 Oct,Finland(Thousand Dollars),47419,Import
2019 Oct,Fiji(Thousand Dollars),7174,Import
2019 Oct,European Union(Million Dollars),4440.7,Import
2019 Oct,Europe(Million Dollars),6624.7,Import
2019 Oct,Estonia(Thousand Dollars),6474,Import
2019 Oct,Ecuador(Thousand Dollars),1037,Import
2019 Oct,Denmark(Thousand Dollars),112559,Import
2019 Oct,Democratic People's Republic Of Korea(Thousand Dollars),0,Import
2019 Oct,Czech Republic(Thousand Dollars),68774,Import
2019 Oct,Cyprus(Thousand Dollars),831,Import
2019 Oct,Cook Islands(Thousand Dollars),126,Import
2019 Oct,Commonwealth Of Independent States(Thousand Dollars),459380,Import
2019 Oct,Colombia(Thousand Dollars),1547,Import
2019 Oct,Cocos (Keeling) Islands(Thousand Dollars),0,Import
2019 Oct,Chile(Thousand Dollars),7187,Import
2019 Oct,Canada(Thousand Dollars),235622,Import
2019 Oct,Cambodia(Thousand Dollars),176292,Import
2019 Oct,Brunei Darussalam(Thousand Dollars),5498,Import
2019 Oct,Brazil(Thousand Dollars),273151,Import
2019 Oct,Bermuda(Thousand Dollars),0,Import
2019 Oct,Belgium(Thousand Dollars),148895,Import
2019 Oct,Bangladesh(Thousand Dollars),23749,Import
2019 Oct,Bahrain(Thousand Dollars),842,Import
2019 Oct,Bahamas(Thousand Dollars),37,Import
2019 Oct,Austria(Thousand Dollars),75970,Import
2019 Oct,Australia(Thousand Dollars),797516,Import
2019 Oct,Asia(Million Dollars),28378.3,Import
2019 Oct,Argentina(Thousand Dollars),6203,Import
2019 Oct,Anguilla(Thousand Dollars),0,Import
2019 Oct,America(Million Dollars),5754.5,Import
2019 Oct,Africa(Million Dollars),583.2,Import
2019 Oct,Afghanistan(Thousand Dollars),738,Import
2019 Sep,Yemen(Thousand Dollars),455,Import
2019 Sep,Yemen Democratic(Thousand Dollars),0,Import
2019 Sep,Wallis & Fatuna Islands(Thousand Dollars),0,Import
2019 Sep,"Vietnam, Socialist Republic Of(Thousand Dollars)",371817,Import
2019 Sep,Venezuela(Thousand Dollars),163511,Import
2019 Sep,Uruguay(Thousand Dollars),363,Import
2019 Sep,United States(Thousand Dollars),4726796,Import
2019 Sep,United Kingdom(Thousand Dollars),961614,Import
2019 Sep,United Arab Emirates(Thousand Dollars),1202007,Import
2019 Sep,Tuvalu(Thousand Dollars),2,Import
2019 Sep,Trinidad & Tobago(Thousand Dollars),110,Import
2019 Sep,Total Merchandise Imports(Thousand Dollars),39450625,Import
2019 Sep,Thailand(Thousand Dollars),863255,Import
2019 Sep,Taiwan(Thousand Dollars),3766850,Import
2019 Sep,Syrian Arab Republic(Thousand Dollars),1,Import
2019 Sep,Switzerland(Thousand Dollars),753194,Import
2019 Sep,Sweden(Thousand Dollars),104315,Import
2019 Sep,St Vincent & The Grenadines(Thousand Dollars),4,Import
2019 Sep,Sri Lanka(Thousand Dollars),7920,Import
2019 Sep,Spain(Thousand Dollars),130236,Import
2019 Sep,South Sudan(Thousand Dollars),0,Import
2019 Sep,Solomon Islands(Thousand Dollars),0,Import
2019 Sep,Slovenia(Thousand Dollars),9827,Import
2019 Sep,Slovak Republic (Slovakia)(Thousand Dollars),9211,Import
2019 Sep,Saudi Arabia(Thousand Dollars),547296,Import
2019 Sep,Republic Of Korea(Thousand Dollars),1534499,Import
2019 Sep,Qatar(Thousand Dollars),416050,Import
2019 Sep,Puerto Rico(Thousand Dollars),11931,Import
2019 Sep,Portugal(Thousand Dollars),28596,Import
2019 Sep,Poland(Thousand Dollars),47290,Import
2019 Sep,Philippines(Thousand Dollars),733999,Import
2019 Sep,Peru(Thousand Dollars),1319,Import
2019 Sep,Paraguay(Thousand Dollars),93,Import
2019 Sep,Papua New Guinea(Thousand Dollars),33280,Import
2019 Sep,Panama(Thousand Dollars),1208,Import
2019 Sep,Palau(Thousand Dollars),0,Import
2019 Sep,Pakistan(Thousand Dollars),6877,Import
2019 Sep,Other Countries In Oceania(Thousand Dollars),768,Import
2019 Sep,Other Countries In America(Thousand Dollars),31689,Import
2019 Sep,Oman(Thousand Dollars),101933,Import
2019 Sep,Oceania(Million Dollars),866.8,Import
2019 Sep,Norway(Thousand Dollars),49975,Import
2019 Sep,Norfolk Island(Thousand Dollars),468,Import
2019 Sep,Niue(Thousand Dollars),0,Import
2019 Sep,New Zealand(Thousand Dollars),79065,Import
2019 Sep,New Caledonia(Thousand Dollars),8,Import
2019 Sep,Netherlands(Thousand Dollars),262842,Import
2019 Sep,Netherlands Antilles(Thousand Dollars),32,Import
2019 Sep,Nepal(Thousand Dollars),963,Import
2019 Sep,Nauru(Thousand Dollars),0,Import
2019 Sep,Myanmar(Thousand Dollars),15610,Import
2019 Sep,Micronesia(Thousand Dollars),0,Import
2019 Sep,Mexico(Thousand Dollars),265319,Import
2019 Sep,Malta(Thousand Dollars),20090,Import
2019 Sep,"Maldives, Republic Of(Thousand Dollars)",49,Import
2019 Sep,Malaysia(Thousand Dollars),4714740,Import
2019 Sep,Mainland China(Thousand Dollars),5610908,Import
2019 Sep,Macau(Thousand Dollars),777,Import
2019 Sep,Luxembourg(Thousand Dollars),3546,Import
2019 Sep,Lithuania(Thousand Dollars),12513,Import
2019 Sep,Liechtenstein(Thousand Dollars),3188,Import
2019 Sep,Lebanon(Thousand Dollars),1179,Import
2019 Sep,Latvia(Thousand Dollars),3597,Import
2019 Sep,Laos People's Democratic Republic(Thousand Dollars),1031,Import
2019 Sep,Kuwait(Thousand Dollars),123782,Import
2019 Sep,Kiribati(Thousand Dollars),0,Import
2019 Sep,Jordan(Thousand Dollars),4106,Import
2019 Sep,Japan(Thousand Dollars),2093934,Import
2019 Sep,Jamaica(Thousand Dollars),165,Import
2019 Sep,Italy(Thousand Dollars),350214,Import
2019 Sep,Israel(Thousand Dollars),83762,Import
2019 Sep,Ireland(Thousand Dollars),72531,Import
2019 Sep,Iran (Islamic Republic Of)(Thousand Dollars),119,Import
2019 Sep,Indonesia(Thousand Dollars),2041034,Import
2019 Sep,India(Thousand Dollars),869561,Import
2019 Sep,Hungary(Thousand Dollars),33946,Import
2019 Sep,Hong Kong(Thousand Dollars),304566,Import
2019 Sep,Honduras(Thousand Dollars),116,Import
2019 Sep,Guatemala(Thousand Dollars),2917,Import
2019 Sep,Guam(Thousand Dollars),35,Import
2019 Sep,Grenada(Thousand Dollars),0,Import
2019 Sep,Greece(Thousand Dollars),12033,Import
2019 Sep,"Germany, Federal Republic Of(Thousand Dollars)",1084790,Import
2019 Sep,"Germany, Democratic Republic Of(Thousand Dollars)",0,Import
2019 Sep,French Southern Territories(Thousand Dollars),0,Import
2019 Sep,French Polynesia(Thousand Dollars),26,Import
2019 Sep,French Guiana(Thousand Dollars),0,Import
2019 Sep,France(Thousand Dollars),1553172,Import
2019 Sep,Finland(Thousand Dollars),35927,Import
2019 Sep,Fiji(Thousand Dollars),404,Import
2019 Sep,European Union(Million Dollars),4104.9,Import
2019 Sep,Europe(Million Dollars),6310.1,Import
2019 Sep,Estonia(Thousand Dollars),2521,Import
2019 Sep,Ecuador(Thousand Dollars),762,Import
2019 Sep,Denmark(Thousand Dollars),59067,Import
2019 Sep,Democratic People's Republic Of Korea(Thousand Dollars),0,Import
2019 Sep,Czech Republic(Thousand Dollars),63001,Import
2019 Sep,Cyprus(Thousand Dollars),669,Import
2019 Sep,Cook Islands(Thousand Dollars),0,Import
2019 Sep,Commonwealth Of Independent States(Thousand Dollars),522807,Import
2019 Sep,Colombia(Thousand Dollars),1370,Import
2019 Sep,Cocos (Keeling) Islands(Thousand Dollars),6,Import
2019 Sep,Chile(Thousand Dollars),6784,Import
2019 Sep,Canada(Thousand Dollars),210032,Import
2019 Sep,Cambodia(Thousand Dollars),362424,Import
2019 Sep,Brunei Darussalam(Thousand Dollars),31851,Import
2019 Sep,Brazil(Thousand Dollars),197231,Import
2019 Sep,Bermuda(Thousand Dollars),1,Import
2019 Sep,Belgium(Thousand Dollars),109280,Import
2019 Sep,Bangladesh(Thousand Dollars),25695,Import
2019 Sep,Bahrain(Thousand Dollars),41832,Import
2019 Sep,Bahamas(Thousand Dollars),7456,Import
2019 Sep,Austria(Thousand Dollars),73687,Import
2019 Sep,Australia(Thousand Dollars),753413,Import
2019 Sep,Asia(Million Dollars),26350.3,Import
2019 Sep,Argentina(Thousand Dollars),3746,Import
2019 Sep,Anguilla(Thousand Dollars),0,Import
2019 Sep,America(Million Dollars),5633.1,Import
2019 Sep,Africa(Million Dollars),290.4,Import
2019 Sep,Afghanistan(Thousand Dollars),124,Import
2020 Apr,Yemen(Thousand Dollars),87,Import
2020 Apr,Yemen Democratic(Thousand Dollars),0,Import
2020 Apr,Wallis & Fatuna Islands(Thousand Dollars),0,Import
2020 Apr,"Vietnam, Socialist Republic Of(Thousand Dollars)",832510,Import
2020 Apr,Venezuela(Thousand Dollars),27,Import
2020 Apr,Uruguay(Thousand Dollars),1991,Import
2020 Apr,United States(Thousand Dollars),4408653,Import
2020 Apr,United Kingdom(Thousand Dollars),849831,Import
2020 Apr,United Arab Emirates(Thousand Dollars),526619,Import
2020 Apr,Tuvalu(Thousand Dollars),0,Import
2020 Apr,Trinidad & Tobago(Thousand Dollars),52,Import
2020 Apr,Total Merchandise Imports(Thousand Dollars),35878828,Import
2020 Apr,Thailand(Thousand Dollars),1983188,Import
2020 Apr,Taiwan(Thousand Dollars),3910062,Import
2020 Apr,Syrian Arab Republic(Thousand Dollars),0,Import
2020 Apr,Switzerland(Thousand Dollars),482705,Import
2020 Apr,Sweden(Thousand Dollars),129160,Import
2020 Apr,St Vincent & The Grenadines(Thousand Dollars),0,Import
2020 Apr,Sri Lanka(Thousand Dollars),8402,Import
2020 Apr,Spain(Thousand Dollars),83269,Import
2020 Apr,South Sudan(Thousand Dollars),0,Import
2020 Apr,Solomon Islands(Thousand Dollars),0,Import
2020 Apr,Slovenia(Thousand Dollars),5607,Import
2020 Apr,Slovak Republic (Slovakia)(Thousand Dollars),12895,Import
2020 Apr,Saudi Arabia(Thousand Dollars),432733,Import
2020 Apr,Republic Of Korea(Thousand Dollars),1815269,Import
2020 Apr,Qatar(Thousand Dollars),394261,Import
2020 Apr,Puerto Rico(Thousand Dollars),13656,Import
2020 Apr,Portugal(Thousand Dollars),33372,Import
2020 Apr,Poland(Thousand Dollars),49027,Import
2020 Apr,Philippines(Thousand Dollars),600246,Import
2020 Apr,Peru(Thousand Dollars),2908,Import
2020 Apr,Paraguay(Thousand Dollars),4,Import
2020 Apr,Papua New Guinea(Thousand Dollars),86087,Import
2020 Apr,Panama(Thousand Dollars),1549,Import
2020 Apr,Palau(Thousand Dollars),0,Import
2020 Apr,Pakistan(Thousand Dollars),4851,Import
2020 Apr,Other Countries In Oceania(Thousand Dollars),2366,Import
2020 Apr,Other Countries In America(Thousand Dollars),26879,Import
2020 Apr,Oman(Thousand Dollars),5321,Import
2020 Apr,Oceania(Million Dollars),637.6,Import
2020 Apr,Norway(Thousand Dollars),50807,Import
2020 Apr,Norfolk Island(Thousand Dollars),0,Import
2020 Apr,Niue(Thousand Dollars),0,Import
2020 Apr,New Zealand(Thousand Dollars),70052,Import
2020 Apr,New Caledonia(Thousand Dollars),0,Import
2020 Apr,Netherlands(Thousand Dollars),269347,Import
2020 Apr,Netherlands Antilles(Thousand Dollars),18,Import
2020 Apr,Nepal(Thousand Dollars),70,Import
2020 Apr,Nauru(Thousand Dollars),0,Import
2020 Apr,Myanmar(Thousand Dollars),9852,Import
2020 Apr,Micronesia(Thousand Dollars),0,Import
2020 Apr,Mexico(Thousand Dollars),225541,Import
2020 Apr,Malta(Thousand Dollars),23609,Import
2020 Apr,"Maldives, Republic Of(Thousand Dollars)",0,Import
2020 Apr,Malaysia(Thousand Dollars),3387367,Import
2020 Apr,Mainland China(Thousand Dollars),5583246,Import
2020 Apr,Macau(Thousand Dollars),1222,Import
2020 Apr,Luxembourg(Thousand Dollars),44095,Import
2020 Apr,Lithuania(Thousand Dollars),9946,Import
2020 Apr,Liechtenstein(Thousand Dollars),3329,Import
2020 Apr,Lebanon(Thousand Dollars),91,Import
2020 Apr,Latvia(Thousand Dollars),1425,Import
2020 Apr,Laos People's Democratic Republic(Thousand Dollars),409,Import
2020 Apr,Kuwait(Thousand Dollars),75654,Import
2020 Apr,Kiribati(Thousand Dollars),0,Import
2020 Apr,Jordan(Thousand Dollars),1144,Import
2020 Apr,Japan(Thousand Dollars),2168406,Import
2020 Apr,Jamaica(Thousand Dollars),31,Import
2020 Apr,Italy(Thousand Dollars),347814,Import
2020 Apr,Israel(Thousand Dollars),48218,Import
2020 Apr,Ireland(Thousand Dollars),116897,Import
2020 Apr,Iran (Islamic Republic Of)(Thousand Dollars),1324,Import
2020 Apr,Indonesia(Thousand Dollars),1735603,Import
2020 Apr,India(Thousand Dollars),276158,Import
2020 Apr,Hungary(Thousand Dollars),30516,Import
2020 Apr,Hong Kong(Thousand Dollars),302865,Import
2020 Apr,Honduras(Thousand Dollars),252,Import
2020 Apr,Guatemala(Thousand Dollars),447,Import
2020 Apr,Guam(Thousand Dollars),5,Import
2020 Apr,Grenada(Thousand Dollars),17,Import
2020 Apr,Greece(Thousand Dollars),15506,Import
2020 Apr,"Germany, Federal Republic Of(Thousand Dollars)",1160767,Import
2020 Apr,"Germany, Democratic Republic Of(Thousand Dollars)",0,Import
2020 Apr,French Southern Territories(Thousand Dollars),20,Import
2020 Apr,French Polynesia(Thousand Dollars),6,Import
2020 Apr,French Guiana(Thousand Dollars),10,Import
2020 Apr,France(Thousand Dollars),912836,Import
2020 Apr,Finland(Thousand Dollars),34650,Import
2020 Apr,Fiji(Thousand Dollars),106,Import
2020 Apr,European Union(Million Dollars),3662.7,Import
2020 Apr,Europe(Million Dollars),5150.6,Import
2020 Apr,Estonia(Thousand Dollars),2888,Import
2020 Apr,Ecuador(Thousand Dollars),1581,Import
2020 Apr,Denmark(Thousand Dollars),62488,Import
2020 Apr,Democratic People's Republic Of Korea(Thousand Dollars),0,Import
2020 Apr,Czech Republic(Thousand Dollars),71541,Import
2020 Apr,Cyprus(Thousand Dollars),1092,Import
2020 Apr,Cook Islands(Thousand Dollars),1,Import
2020 Apr,Commonwealth Of Independent States(Thousand Dollars),99266,Import
2020 Apr,Colombia(Thousand Dollars),2934,Import
2020 Apr,Cocos (Keeling) Islands(Thousand Dollars),4,Import
2020 Apr,Chile(Thousand Dollars),4545,Import
2020 Apr,Canada(Thousand Dollars),248425,Import
2020 Apr,Cambodia(Thousand Dollars),77181,Import
2020 Apr,Brunei Darussalam(Thousand Dollars),96185,Import
2020 Apr,Brazil(Thousand Dollars),237606,Import
2020 Apr,Bermuda(Thousand Dollars),0,Import
2020 Apr,Belgium(Thousand Dollars),126970,Import
2020 Apr,Bangladesh(Thousand Dollars),3979,Import
2020 Apr,Bahrain(Thousand Dollars),26190,Import
2020 Apr,Bahamas(Thousand Dollars),31,Import
2020 Apr,Austria(Thousand Dollars),95240,Import
2020 Apr,Australia(Thousand Dollars),480764,Import
2020 Apr,Asia(Million Dollars),24534.5,Import
2020 Apr,Argentina(Thousand Dollars),6489,Import
2020 Apr,Anguilla(Thousand Dollars),2,Import
2020 Apr,America(Million Dollars),5183.5,Import
2020 Apr,Africa(Million Dollars),372.6,Import
2020 Apr,Afghanistan(Thousand Dollars),16,Import
2020 Aug,Yemen(Thousand Dollars),35145,Import
2020 Aug,Yemen Democratic(Thousand Dollars),0,Import
2020 Aug,Wallis & Fatuna Islands(Thousand Dollars),0,Import
2020 Aug,"Vietnam, Socialist Republic Of(Thousand Dollars)",416849,Import
2020 Aug,Venezuela(Thousand Dollars),9,Import
2020 Aug,Uruguay(Thousand Dollars),13,Import
2020 Aug,United States(Thousand Dollars),3476117,Import
2020 Aug,United Kingdom(Thousand Dollars),863043,Import
2020 Aug,United Arab Emirates(Thousand Dollars),601540,Import
2020 Aug,Tuvalu(Thousand Dollars),0,Import
2020 Aug,Trinidad & Tobago(Thousand Dollars),32,Import
2020 Aug,Total Merchandise Imports(Thousand Dollars),36472279,Import
2020 Aug,Thailand(Thousand Dollars),1440609,Import
2020 Aug,Taiwan(Thousand Dollars),4235913,Import
2020 Aug,Syrian Arab Republic(Thousand Dollars),7,Import
2020 Aug,Switzerland(Thousand Dollars),818335,Import
2020 Aug,Sweden(Thousand Dollars),84892,Import
2020 Aug,St Vincent & The Grenadines(Thousand Dollars),0,Import
2020 Aug,Sri Lanka(Thousand Dollars),8154,Import
2020 Aug,Spain(Thousand Dollars),96174,Import
2020 Aug,South Sudan(Thousand Dollars),0,Import
2020 Aug,Solomon Islands(Thousand Dollars),213,Import
2020 Aug,Slovenia(Thousand Dollars),5942,Import
2020 Aug,Slovak Republic (Slovakia)(Thousand Dollars),9106,Import
2020 Aug,Saudi Arabia(Thousand Dollars),648954,Import
2020 Aug,Republic Of Korea(Thousand Dollars),1438583,Import
2020 Aug,Qatar(Thousand Dollars),256288,Import
2020 Aug,Puerto Rico(Thousand Dollars),3825,Import
2020 Aug,Portugal(Thousand Dollars),29154,Import
2020 Aug,Poland(Thousand Dollars),39813,Import
2020 Aug,Philippines(Thousand Dollars),857117,Import
2020 Aug,Peru(Thousand Dollars),3067,Import
2020 Aug,Paraguay(Thousand Dollars),102,Import
2020 Aug,Papua New Guinea(Thousand Dollars),58693,Import
2020 Aug,Panama(Thousand Dollars),137,Import
2020 Aug,Palau(Thousand Dollars),1,Import
2020 Aug,Pakistan(Thousand Dollars),15132,Import
2020 Aug,Other Countries In Oceania(Thousand Dollars),5759,Import
2020 Aug,Other Countries In America(Thousand Dollars),22820,Import
2020 Aug,Oman(Thousand Dollars),13687,Import
2020 Aug,Oceania(Million Dollars),586.5,Import
2020 Aug,Norway(Thousand Dollars),82320,Import
2020 Aug,Norfolk Island(Thousand Dollars),18,Import
2020 Aug,Niue(Thousand Dollars),1,Import
2020 Aug,New Zealand(Thousand Dollars),62094,Import
2020 Aug,New Caledonia(Thousand Dollars),3,Import
2020 Aug,Netherlands(Thousand Dollars),286459,Import
2020 Aug,Netherlands Antilles(Thousand Dollars),166,Import
2020 Aug,Nepal(Thousand Dollars),916,Import
2020 Aug,Nauru(Thousand Dollars),0,Import
2020 Aug,Myanmar(Thousand Dollars),6457,Import
2020 Aug,Micronesia(Thousand Dollars),0,Import
2020 Aug,Mexico(Thousand Dollars),249672,Import
2020 Aug,Malta(Thousand Dollars),16899,Import
2020 Aug,"Maldives, Republic Of(Thousand Dollars)",20,Import
2020 Aug,Malaysia(Thousand Dollars),5070011,Import
2020 Aug,Mainland China(Thousand Dollars),5574117,Import
2020 Aug,Macau(Thousand Dollars),417,Import
2020 Aug,Luxembourg(Thousand Dollars),3479,Import
2020 Aug,Lithuania(Thousand Dollars),10732,Import
2020 Aug,Liechtenstein(Thousand Dollars),2421,Import
2020 Aug,Lebanon(Thousand Dollars),26,Import
2020 Aug,Latvia(Thousand Dollars),1024,Import
2020 Aug,Laos People's Democratic Republic(Thousand Dollars),48458,Import
2020 Aug,Kuwait(Thousand Dollars),232601,Import
2020 Aug,Kiribati(Thousand Dollars),1,Import
2020 Aug,Jordan(Thousand Dollars),4904,Import
2020 Aug,Japan(Thousand Dollars),1662592,Import
2020 Aug,Jamaica(Thousand Dollars),34,Import
2020 Aug,Italy(Thousand Dollars),461599,Import
2020 Aug,Israel(Thousand Dollars),62961,Import
2020 Aug,Ireland(Thousand Dollars),94134,Import
2020 Aug,Iran (Islamic Republic Of)(Thousand Dollars),276,Import
2020 Aug,Indonesia(Thousand Dollars),1530155,Import
